id,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1435471,6995052,2013-06-19,"İstanbul, Turkey",,,100%,t,3.0,6.0,"['email', 'phone']",t,t,Esenyurt,41.01973,28.6492,Private room in condo,Private room,2,1.0,1 private bath,1.0,1.0,"[""Cooking basics"", ""Park view"", ""Rice maker"", ""Shared backyard \u2013 Fully fenced"", ""Dedicated workspace"", ""Hot water"", ""Hangers"", ""Clothing storage: closet and wardrobe"", ""Heating"", ""Private entrance"", ""Luggage dropoff allowed"", ""Oven"", ""Bidet"", ""Babysitter recommendations"", ""Table corner guards"", ""Freezer"", ""Microwave"", ""Outdoor dining area"", ""Refrigerator"", ""Free washer \u2013 In building"", ""Siemens stainless steel gas stove"", ""Free street parking"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Outdoor playground"", ""Self check-in"", ""Books and reading material"", ""Elevator"", ""Mosquito net"", ""Fast wifi \u2013 91 Mbps"", ""Extra pillows and blankets"", ""Mini fridge"", ""Portable fans"", ""Crib"", ""Dishwasher"", ""Smart lock"", ""Outdoor furniture"", ""Hair dryer"", ""Shared hot tub"", ""Children's playroom"", ""Paid parking off premises"", ""Bathtub"", ""Bed linens"", ""Pets allowed"", ""Fire pit"", ""Smoke alarm"", ""Shower gel"", ""Body soap"", ""Safe"", ""Cleaning products"", ""Pack \u2019n play/Travel crib"", ""Dining table"", ""Free parking on premises"", ""Shampoo"", ""Baking sheet"", ""Long term stays allowed"", ""Essentials"", ""City skyline view"", ""Hot water kettle"", ""Exercise equipment"", ""Conditioner"", ""Lock on bedroom door"", ""Bikes"", ""Outdoor shower"", ""Outlet covers"", ""Coffee"", ""Baby safety gates"", ""Central air conditioning"", ""Wine glasses"", ""Children\u2019s books and toys"", ""Fire extinguisher"", ""Children\u2019s dinnerware"", ""Window guards"", ""Coffee maker: Keurig coffee machine"", ""Garden view"", ""Room-darkening shades"", ""Changing table"", ""Private patio or balcony"", ""Blender"", ""47 inch HDTV with Chromecast, Netflix, premium cable, standard cable"", ""Shared beach access"", ""Outdoor kitchen"", ""High chair"", ""Pocket wifi"", ""Ceiling fan"", ""Laundromat nearby"", ""Private living room"", ""First aid kit"", ""Iron"", ""Free dryer \u2013 In building"", ""Kitchen"", ""Ethernet connection"", ""Carbon monoxide alarm""]",833.0,101,1125,101.0,101.0,1125.0,1125.0,101.0,1125.0,t,30,60,90,365,2025-03-27,98,6,0,280,8,255,212415.0,2019-08-23,2024-06-11,4.93,4.95,4.88,4.97,4.98,4.94,4.95,,t,3,0,3,0,1.44
1437541,7714907,2013-07-25,"İstanbul, Turkey",,,88%,f,3.0,5.0,"['email', 'phone']",t,t,Beyoglu,41.03815,28.97315,Private room in home,Private room,2,2.0,2 shared baths,1.0,1.0,"[""Free street parking"", ""Wine glasses"", ""Cooking basics"", ""Window guards"", ""Dedicated workspace"", ""Hot water"", ""Dishes and silverware"", ""Self check-in"", ""Books and reading material"", ""Washer"", ""Hangers"", ""Cleaning products"", ""Long term stays allowed"", ""Essentials"", ""Hot water kettle"", ""Wifi"", ""Extra pillows and blankets"", ""Private entrance"", ""Luggage dropoff allowed"", ""Portable fans"", ""Other gas stove"", ""Smoking allowed"", ""Laundromat nearby"", ""Central heating"", ""Lock on bedroom door"", ""Smart lock"", ""Hair dryer"", ""Iron"", ""Kitchen"", ""Bed linens"", ""Clothing storage: closet"", ""Coffee maker"", ""Refrigerator""]",836.0,100,500,100.0,100.0,500.0,500.0,100.0,500.0,t,30,60,90,365,2025-03-28,105,1,0,279,0,200,167200.0,2013-10-24,2025-01-22,4.71,4.86,4.74,4.93,4.94,4.47,4.78,,f,3,0,3,0,0.75
1492036,7714907,2013-07-25,"İstanbul, Turkey",,,88%,f,3.0,5.0,"['email', 'phone']",t,t,Beyoglu,41.03866,28.97552,Private room in home,Private room,1,2.0,2 shared baths,1.0,1.0,"[""Free street parking"", ""Cooking basics"", ""Stove"", ""Dedicated workspace"", ""Hot water"", ""Dishes and silverware"", ""Washer"", ""Hangers"", ""Heating"", ""Essentials"", ""Wifi"", ""Extra pillows and blankets"", ""Smoking allowed"", ""Lock on bedroom door"", ""Backyard"", ""Hair dryer"", ""Iron"", ""Kitchen"", ""Host greets you"", ""Bed linens"", ""Refrigerator""]",950.0,100,1125,100.0,100.0,1125.0,1125.0,100.0,1125.0,t,0,0,0,270,2025-03-28,118,0,0,184,0,0,0.0,2013-10-20,2023-07-22,4.7,4.86,4.76,4.86,4.9,4.47,4.8,,f,3,0,3,0,0.85
2229942,7714907,2013-07-25,"İstanbul, Turkey",,,88%,f,3.0,5.0,"['email', 'phone']",t,t,Beyoglu,41.0384,28.97488,Private room in home,Private room,2,2.0,2 shared baths,1.0,1.0,"[""Free street parking"", ""Wine glasses"", ""Coffee maker: pour-over coffee"", ""Clothing storage: wardrobe"", ""Cooking basics"", ""Stove"", ""Window guards"", ""Dedicated workspace"", ""Hot water"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Washer"", ""Hangers"", ""Cleaning products"", ""Room-darkening shades"", ""Dining table"", ""Long term stays allowed"", ""Private patio or balcony"", ""Essentials"", ""Hot water kettle"", ""Wifi"", ""Extra pillows and blankets"", ""Private entrance"", ""Luggage dropoff allowed"", ""Portable fans"", ""Smoking allowed"", ""Central heating"", ""Lock on bedroom door"", ""Hair dryer"", ""Iron"", ""Kitchen"", ""Host greets you"", ""Bed linens"", ""Refrigerator""]",912.0,100,1125,100.0,100.0,1125.0,1125.0,100.0,1125.0,t,30,60,90,180,2025-03-29,53,4,0,180,4,255,232560.0,2014-05-02,2025-01-18,4.43,4.42,4.49,4.69,4.67,4.21,4.52,,f,3,0,3,0,0.4
1529536,7369867,2013-07-09,"İstanbul, Turkey",within a day,100%,43%,f,3.0,4.0,"['email', 'phone']",t,t,Besiktas,41.04623,29.01237,Private room in rental unit,Private room,2,1.5,1.5 shared baths,1.0,1.0,"[""Free street parking"", ""Park view"", ""Dedicated workspace"", ""Hot water"", ""Dishes and silverware"", ""Washer"", ""Hangers"", ""Valley view"", ""Free parking on premises"", ""Shampoo"", ""Heating"", ""Long term stays allowed"", ""Private patio or balcony"", ""Essentials"", ""Wifi"", ""Luggage dropoff allowed"", ""HDTV with Netflix"", ""Lock on bedroom door"", ""Dishwasher"", ""Hair dryer"", ""Iron"", ""Kitchen"", ""Bed linens"", ""Sea view"", ""Coffee maker"", ""Refrigerator""]",551.0,100,1125,100.0,100.0,1125.0,1125.0,100.0,1125.0,t,29,59,89,364,2025-03-27,13,0,0,279,1,0,0.0,2021-04-03,2024-03-03,4.54,4.69,4.92,4.69,4.77,4.85,4.77,,f,1,0,1,0,0.27
2306135,10869076,2013-12-28,"Istanbul, Turkey",,,,f,1.0,1.0,"['email', 'phone']",t,t,Sisli,41.04354,28.9842,Private room in rental unit,Private room,1,1.0,1 bath,1.0,1.0,"[""Washer"", ""Kitchen"", ""Smoking allowed"", ""Heating"", ""Wifi""]",881.0,100,1125,100.0,100.0,1125.0,1125.0,100.0,1125.0,t,30,60,90,365,2025-03-29,0,0,0,278,0,0,0.0,,,,,,,,,,,f,1,0,1,0,
1651462,8754052,2013-09-10,"İstanbul, Turkey",within a few hours,100%,100%,f,6.0,6.0,"['email', 'phone', 'work_email']",t,t,Beyoglu,41.03917,28.98187,Entire serviced apartment,Entire home/apt,4,1.0,1 bath,0.0,2.0,"[""Central air conditioning"", ""Wine glasses"", ""Fire extinguisher"", ""Cooking basics"", ""Rice maker"", ""Dedicated workspace"", ""Smoke alarm"", ""Hot water"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Shower gel"", ""Self check-in"", ""Washer \u2013\u00a0In building"", ""Body soap"", ""Books and reading material"", ""Electric stove"", ""Hangers"", ""Safe"", ""Cleaning products"", ""Clothing storage: closet and wardrobe"", ""Shampoo"", ""Heating"", ""Long term stays allowed"", ""Essentials"", ""Hot water kettle"", ""Wifi"", ""Extra pillows and blankets"", ""Private entrance"", ""Luggage dropoff allowed"", ""Mini fridge"", ""Portable fans"", ""Crib"", ""Building staff"", ""Laundromat nearby"", ""Dishwasher"", ""HDTV with standard cable"", ""Dryer \u2013 In building"", ""Pack \u2019n play/Travel crib - available upon request"", ""Bread maker"", ""Hair dryer"", ""Shared backyard"", ""First aid kit"", ""Iron"", ""Microwave"", ""Coffee"", ""Paid parking off premises"", ""Kitchen"", ""Bed linens"", ""Pets allowed"", ""Carbon monoxide alarm"", ""Housekeeping available from 9:00\u202fAM to 2:00\u202fPM, 5 days a week - included with your stay""]",937.0,3,365,2.0,5.0,365.0,365.0,2.4,365.0,t,12,26,56,331,2025-03-28,40,5,4,245,0,30,28110.0,2015-05-24,2025-03-22,4.53,4.58,4.55,4.78,4.73,4.43,4.53,217575-5,f,5,5,0,0,0.33
1662580,8808863,2013-09-13,"İstanbul, Turkey",,,100%,f,4.0,5.0,['phone'],t,t,Sisli,41.05151,28.9854,Private room in condo,Private room,2,1.0,1 shared bath,4.0,3.0,"[""Washer"", ""Fire extinguisher"", ""Kitchen"", ""TV"", ""Smoking allowed"", ""Heating"", ""Pets allowed"", ""Breakfast"", ""Wifi""]",738.0,100,1125,100.0,100.0,1125.0,1125.0,100.0,1125.0,t,30,60,90,365,2025-03-27,1,1,0,280,1,200,147600.0,2024-07-18,2024-07-18,3.0,1.0,2.0,1.0,4.0,3.0,2.0,,f,4,0,4,0,0.12
2416697,1335108,2011-10-25,"Izmir, Turkey",within an hour,100%,100%,t,1.0,3.0,"['email', 'phone']",t,t,Beyoglu,41.02738,28.9754,Entire rental unit,Entire home/apt,2,0.5,Half-bath,1.0,1.0,"[""Mini fridge"", ""Lockbox"", ""Cleaning products"", ""Waterfront"", ""Kitchen"", ""Shampoo"", ""Dedicated workspace"", ""Long term stays allowed"", ""Essentials"", ""Hot water"", ""City skyline view"", ""Wifi"", ""Self check-in"", ""Extra pillows and blankets"", ""Body soap"", ""Luggage dropoff allowed"", ""Coffee maker""]",836.0,100,700,100.0,100.0,700.0,700.0,100.0,700.0,t,0,0,17,292,2025-03-29,14,6,0,205,8,255,213180.0,2022-06-03,2024-08-20,4.64,4.57,4.0,4.79,4.86,4.86,4.71,,f,1,1,0,0,0.41
3357068,16939595,2014-06-18,"Istanbul, Turkey",within a day,60%,0%,f,2.0,2.0,"['email', 'phone']",t,t,Kadikoy,40.988312,29.021858,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Cooking basics"", ""TV with standard cable"", ""Hot water"", ""Dishes and silverware"", ""Washer"", ""Hangers"", ""Shampoo"", ""Heating"", ""Long term stays allowed"", ""Essentials"", ""Wifi"", ""Luggage dropoff allowed"", ""Oven"", ""Smoking allowed"", ""Lock on bedroom door"", ""Dishwasher"", ""Hair dryer"", ""Iron"", ""Kitchen"", ""Host greets you"", ""Coffee maker"", ""Refrigerator""]",410.0,101,180,101.0,101.0,180.0,180.0,101.0,180.0,t,30,60,90,365,2025-03-27,11,0,0,280,0,0,0.0,2014-09-07,2023-09-26,4.91,4.73,4.64,5.0,4.73,5.0,4.82,,f,2,0,2,0,0.09
3366207,16983656,2014-06-19,"İstanbul, Turkey",,,24%,t,1.0,1.0,"['email', 'phone']",t,t,Uskudar,41.02472,29.0122,Private room in condo,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Washer"", ""Iron"", ""Kitchen"", ""Free parking on premises"", ""Dishes and silverware"", ""Bed linens"", ""Smoking allowed"", ""Heating"", ""Pets allowed"", ""Essentials"", ""Hot water"", ""Refrigerator"", ""Wifi""]",516.0,100,120,100.0,100.0,120.0,120.0,100.0,120.0,t,28,58,88,178,2025-03-27,21,4,0,178,7,255,131580.0,2014-09-03,2024-08-03,4.95,4.9,4.81,5.0,4.95,4.71,4.95,,f,1,0,1,0,0.16
3405707,3844764,2012-10-12,"Izmir, Turkey",within a few hours,100%,36%,t,3.0,6.0,"['email', 'phone']",t,t,Beyoglu,41.03493,28.96321,Entire rental unit,Entire home/apt,2,1.0,1 bath,2.0,2.0,"[""Washer"", ""Hangers"", ""Cooking basics"", ""Cleaning available during stay"", ""Kitchen"", ""Stove"", ""Dishes and silverware"", ""Heating"", ""Dishwasher"", ""Long term stays allowed"", ""Hot water"", ""Refrigerator"", ""Bay view"", ""Ocean view""]",943.0,100,360,100.0,100.0,360.0,360.0,100.0,360.0,t,0,0,0,270,2025-03-27,2,0,0,185,0,0,0.0,2019-07-27,2020-01-02,4.5,5.0,4.5,5.0,5.0,3.5,4.0,,f,2,2,0,0,0.03
3490772,17579284,2014-07-03,"Istanbul, Turkey",within an hour,100%,24%,t,4.0,4.0,"['email', 'phone', 'work_email']",t,t,Sariyer,41.08808,29.0487,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Free street parking"", ""Paid parking on premises"", ""Lockbox"", ""Cooking basics"", ""Stove"", ""Dedicated workspace"", ""Breakfast"", ""Hot water"", ""Dishes and silverware"", ""Self check-in"", ""Washer"", ""Hangers"", ""Garden view"", ""Valley view"", ""Cleaning available during stay"", ""Free parking on premises"", ""Shampoo"", ""Heating"", ""Long term stays allowed"", ""Private patio or balcony"", ""Essentials"", ""City skyline view"", ""Wifi"", ""47 inch HDTV with Amazon Prime Video, Apple TV, Chromecast, Disney+, Fire TV, HBO Max, Hulu, Netflix, premium cable, Roku, standard cable, DVD player"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Oven"", ""Lock on bedroom door"", ""Mountain view"", ""Dishwasher"", ""Outdoor furniture"", ""Hair dryer"", ""First aid kit"", ""Iron"", ""Outdoor dining area"", ""Kitchen"", ""Host greets you"", ""Bed linens"", ""Courtyard view"", ""Ethernet connection"", ""Coffee maker"", ""Refrigerator""]",861.0,100,1125,100.0,100.0,1125.0,1125.0,100.0,1125.0,t,30,60,90,365,2025-03-27,22,3,0,280,4,255,219555.0,2014-09-29,2024-12-16,5.0,5.0,4.95,5.0,5.0,4.82,4.82,,f,4,1,3,0,0.17
3598671,867244,2011-07-25,"İstanbul, Turkey",within an hour,100%,100%,t,4.0,5.0,"['email', 'phone']",t,t,Sisli,41.0445,28.98344,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Fire pit"", ""Cooking basics"", ""Stove"", ""Hot water"", ""Dishes and silverware"", ""Washer"", ""Hangers"", ""Shampoo"", ""Heating"", ""Long term stays allowed"", ""Essentials"", ""Wifi"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Oven"", ""Dishwasher"", ""Outdoor furniture"", ""Hair dryer"", ""Backyard - Fully fenced"", ""Iron"", ""Microwave"", ""Paid parking off premises"", ""Kitchen"", ""Host greets you"", ""Patio or balcony"", ""Bed linens"", ""Coffee maker"", ""Refrigerator""]",779.0,100,300,100.0,100.0,1125.0,1125.0,100.0,1125.0,t,0,0,0,241,2025-03-27,247,16,0,156,21,255,198645.0,2014-08-12,2024-10-13,4.93,4.94,4.92,4.98,4.99,4.77,4.92,,f,3,1,2,0,1.91
2758734,12949652,2014-03-09,"İstanbul, Turkey",,,,f,1.0,3.0,"['email', 'phone']",t,t,Besiktas,41.04726,28.99968,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Cooking basics"", ""TV with standard cable"", ""Hot water"", ""Dishes and silverware"", ""Shower gel"", ""Body soap"", ""Books and reading material"", ""Washer"", ""Hangers"", ""Safe"", ""Clothing storage: closet and dresser"", ""Cleaning products"", ""Shampoo"", ""Mosquito net"", ""Heating"", ""Baking sheet"", ""Essentials"", ""Wifi"", ""Extra pillows and blankets"", ""Oven"", ""High chair"", ""Smoking allowed"", ""Lock on bedroom door"", ""Dishwasher"", ""Bread maker"", ""Hair dryer"", ""Iron"", ""Kitchen"", ""Bathtub"", ""Bed linens"", ""Sound system"", ""Refrigerator""]",684.0,100,1125,100.0,100.0,1125.0,1125.0,100.0,1125.0,t,2,2,2,2,2025-03-29,2,0,0,0,0,0,0.0,2014-05-10,2014-09-25,4.0,5.0,5.0,5.0,5.0,3.0,4.0,,f,1,0,1,0,0.02
3672032,18638351,2014-07-22,"İstanbul, Turkey",,,,f,1.0,1.0,"['email', 'phone']",t,t,Beyoglu,41.03319,28.96597,Private room in rental unit,Private room,1,1.0,1 bath,1.0,1.0,"[""Washer"", ""Hangers"", ""Iron"", ""Air conditioning"", ""Kitchen"", ""TV"", ""Shampoo"", ""Heating"", ""Lock on bedroom door"", ""Essentials"", ""Wifi"", ""Hair dryer""]",760.0,100,1125,100.0,100.0,1125.0,1125.0,100.0,1125.0,t,28,58,88,363,2025-03-27,0,0,0,278,0,0,0.0,,,,,,,,,,,f,1,0,1,0,
3711150,18936021,2014-07-26,"İstanbul, Turkey",within an hour,100%,100%,f,16.0,20.0,"['email', 'phone']",t,t,Beyoglu,41.03624,28.98172,Room in aparthotel,Entire home/apt,2,1.0,1 bath,0.0,1.0,"[""Wine glasses"", ""Free dryer \u2013 In unit"", ""Clothing storage: wardrobe"", ""Fire extinguisher"", ""Cooking basics"", ""Free washer \u2013 In unit"", ""Dedicated workspace"", ""Smoke alarm"", ""Hot water"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Self check-in"", ""Body soap"", ""Electric stove"", ""Hangers"", ""Fast wifi \u2013 52 Mbps"", ""Room-darkening shades"", ""Dining table"", ""Cleaning available during stay"", ""Shampoo"", ""Mosquito net"", ""Heating"", ""Long term stays allowed"", ""Essentials"", ""City skyline view"", ""Hot water kettle"", ""Extra pillows and blankets"", ""Private entrance"", ""Mini fridge"", ""AC - split type ductless system"", ""Conditioner"", ""Building staff"", ""Laundromat nearby"", ""Hair dryer"", ""Iron"", ""Paid parking off premises"", ""33 inch HDTV"", ""Kitchen"", ""Bed linens"", ""Refrigerator""]",988.0,27,730,6.0,27.0,1125.0,1125.0,26.7,1125.0,t,1,1,1,1,2025-03-29,70,9,0,0,11,255,251940.0,2014-08-23,2025-01-13,4.61,4.71,4.59,4.91,4.87,4.76,4.66,Exempt,t,16,16,0,0,0.54
3882914,20076110,2014-08-15,"İstanbul, Turkey",within a few hours,100%,83%,t,2.0,2.0,"['email', 'phone']",t,t,Kadikoy,40.996245837040114,29.030272824272423,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Free street parking"", ""Wine glasses"", ""Paid parking garage off premises"", ""Fire extinguisher"", ""Cooking basics"", ""Bluetooth sound system"", ""Free washer \u2013 In unit"", ""Single level home"", ""Bosh  refrigerator"", ""Shared backyard \u2013 Fully fenced"", ""Dedicated workspace"", ""Smoke alarm"", ""Hot water"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Books and reading material"", ""Hangers"", ""Cleaning products"", ""Garden view"", ""Room-darkening shades"", ""Clothing storage: closet and wardrobe"", ""Dining table"", ""Mosquito net"", ""Long term stays allowed"", ""Private patio or balcony"", ""Essentials"", ""City skyline view"", ""Fast wifi \u2013 357 Mbps"", ""Hot water kettle"", ""Exercise equipment"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Shared beach access"", ""Siemens gas stove"", ""Pocket wifi"", ""Radiant heating"", ""Smoking allowed"", ""Laundromat nearby"", ""Lock on bedroom door"", ""Dishwasher"", ""Freezer"", ""Hair dryer"", ""First aid kit"", ""Microwave"", ""Outdoor dining area"", ""Kitchen"", ""Host greets you"", ""Bathtub"", ""Bed linens"", ""Carbon monoxide alarm"", ""Coffee maker""]",902.0,100,365,100.0,100.0,1125.0,1125.0,100.0,1125.0,t,0,0,0,271,2025-03-27,10,1,0,186,2,200,180400.0,2022-09-12,2024-05-14,5.0,4.8,5.0,5.0,5.0,4.9,4.8,,f,2,0,2,0,0.32
3993690,20702549,2014-08-29,"Istanbul, Turkey",,,,f,2.0,2.0,"['email', 'phone']",t,t,Fatih,41.0045,28.97615,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Washer"", ""Iron"", ""Kitchen"", ""Smoking allowed"", ""Heating"", ""Pets allowed"", ""Lock on bedroom door"", ""Wifi"", ""Hair dryer""]",713.0,100,1125,100.0,100.0,1125.0,1125.0,100.0,1125.0,t,29,59,89,364,2025-03-27,0,0,0,279,0,0,0.0,,,,,,,,,,,f,2,1,1,0,
3172844,1421004,2011-11-18,"Istanbul, Turkey",a few days or more,10%,0%,f,1.0,3.0,"['email', 'phone']",t,t,Beyoglu,41.0301,28.98076,Private room in rental unit,Private room,1,1.0,1 private bath,2.0,4.0,"[""Central air conditioning"", ""Cooking basics"", ""Free washer \u2013 In unit"", ""HDTV"", ""Dedicated workspace"", ""Dishes and silverware"", ""Shampoo"", ""Heating"", ""Private patio or balcony"", ""Essentials"", ""Wifi"", ""Private hot tub"", ""Smoking allowed"", ""Outdoor furniture"", ""Hair dryer"", ""Free dryer"", ""Private backyard \u2013 Fully fenced"", ""Outdoor dining area"", ""Kitchen"", ""Pets allowed"", ""Coffee maker"", ""Refrigerator""]",760.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,9,28,58,333,2025-03-28,9,0,0,247,0,0,0.0,2018-08-23,2022-10-15,4.11,3.44,3.56,3.89,4.44,4.33,3.67,Exempt,f,1,0,1,0,0.11
3192579,16182025,2014-05-30,"Istanbul, Turkey",within an hour,100%,100%,f,1.0,2.0,"['email', 'phone']",t,t,Besiktas,41.05103,29.02085,Private room in rental unit,Private room,1,1.0,1 shared bath,2.0,2.0,"[""Washer"", ""Free street parking"", ""Kitchen"", ""TV with standard cable"", ""Host greets you"", ""Smoking allowed"", ""Heating"", ""Essentials"", ""Hot water"", ""Refrigerator"", ""Wifi"", ""Hair dryer""]",450.0,101,1125,101.0,101.0,1125.0,1125.0,101.0,1125.0,t,30,60,90,365,2025-03-27,1,0,0,280,0,0,0.0,2015-09-17,2015-09-17,3.0,4.0,4.0,4.0,5.0,5.0,4.0,,f,1,0,1,0,0.01
3216533,16287224,2014-06-02,"Istanbul, Turkey",,,100%,f,1.0,2.0,"['email', 'phone']",t,t,Kadikoy,40.98556,29.03297,Private room in rental unit,Private room,2,1.5,1.5 baths,1.0,1.0,"[""Washer"", ""Dryer"", ""Air conditioning"", ""TV"", ""Heating"", ""Essentials"", ""Wifi""]",921.0,100,1125,100.0,100.0,1125.0,1125.0,100.0,1125.0,t,0,0,0,238,2025-03-27,2,0,0,153,0,0,0.0,2014-09-03,2015-01-15,5.0,4.0,5.0,4.5,5.0,4.5,5.0,,f,1,0,1,0,0.02
4110957,21328367,2014-09-14,"Istanbul, Turkey",,,0%,f,2.0,2.0,"['email', 'phone']",t,t,Beyoglu,41.03877,28.97962,Private room in rental unit,Private room,2,0.5,Half-bath,1.0,1.0,"[""Free street parking"", ""Wine glasses"", ""Free dryer \u2013 In unit"", ""Fire extinguisher"", ""Cooking basics"", ""Single oven"", ""Dedicated workspace"", ""Breakfast"", ""Hot water"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Shower gel"", ""Body soap"", ""Clothing storage: closet and dresser"", ""Washer"", ""Hangers"", ""Books and reading material"", ""Cleaning products"", ""Room-darkening shades"", ""Dining table"", ""Exercise equipment: free weights, yoga mat"", ""Shampoo"", ""Baking sheet"", ""Long term stays allowed"", ""Private patio or balcony"", ""Essentials"", ""Hot water kettle"", ""Blender"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Conditioner"", ""Theme room"", ""TV"", ""Pocket wifi"", ""Central heating"", ""Lock on bedroom door"", ""Gas stove"", ""Private living room"", ""Freezer"", ""Hair dryer"", ""Iron"", ""Coffee"", ""Kitchen"", ""Host greets you"", ""Bed linens"", ""Barbecue utensils"", ""Refrigerator""]",920.0,100,365,100.0,100.0,365.0,365.0,100.0,365.0,t,29,59,89,269,2025-03-27,2,0,0,269,0,0,0.0,2023-10-26,2023-10-29,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,2,0,2,0,0.12
4119020,2781217,2012-06-29,"Istanbul, Turkey",within an hour,100%,100%,t,6.0,6.0,"['email', 'phone']",t,t,Beyoglu,41.03697,28.97736,Private room in townhouse,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Free street parking"", ""Air conditioning"", ""Kitchen"", ""Host greets you"", ""Heating"", ""Pets allowed"", ""Essentials"", ""Hot water"", ""Wifi"", ""Hair dryer""]",861.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,17,47,77,352,2025-03-29,47,9,0,265,8,54,46494.0,2014-12-01,2025-01-31,4.48,4.57,4.26,4.77,4.79,4.36,4.53,34-981,f,6,1,5,0,0.37
4123602,18921795,2014-07-26,"Istanbul, Turkey",,,100%,f,1.0,1.0,"['email', 'phone']",t,t,Kadikoy,40.9838752746582,29.030052185058597,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Free street parking"", ""Cooking basics"", ""Stove"", ""TV with standard cable"", ""Single level home"", ""Dedicated workspace"", ""Hot water"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Books and reading material"", ""Washer"", ""Hangers"", ""Cleaning products"", ""Elevator"", ""Free parking on premises"", ""Heating"", ""Long term stays allowed"", ""Essentials"", ""Hot water kettle"", ""Wifi"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Portable fans"", ""Bidet"", ""Smoking allowed"", ""Hair dryer"", ""Iron"", ""Microwave"", ""Toaster"", ""Kitchen"", ""Host greets you"", ""Bed linens"", ""Clothing storage: closet"", ""Refrigerator""]",720.0,100,730,100.0,100.0,730.0,730.0,100.0,730.0,t,0,0,0,0,2025-03-27,39,0,0,0,1,0,0.0,2014-12-01,2024-01-22,4.67,4.87,4.51,4.92,5.0,5.0,4.77,,f,1,1,0,0,0.31
4376867,22724516,2014-10-19,"İstanbul, Turkey",,,,f,1.0,1.0,"['email', 'phone']",t,t,Kadikoy,40.98374,29.02715,Private room in home,Private room,2,1.0,1 bath,1.0,1.0,"[""Kitchen"", ""Free washer \u2013 In unit"", ""Shampoo"", ""Smoking allowed"", ""HDTV"", ""Heating"", ""Pets allowed"", ""Essentials"", ""Wifi""]",779.0,100,1125,100.0,100.0,1125.0,1125.0,100.0,1125.0,t,23,53,83,358,2025-03-27,5,0,0,273,0,0,0.0,2014-12-22,2015-06-21,5.0,5.0,4.6,5.0,5.0,5.0,5.0,,f,1,0,1,0,0.04
