id,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
199797,976495,2011-08-16,"Munich, Germany",within a few hours,100%,79%,f,1.0,1.0,"['email', 'phone']",t,t,Schwabing-Freimann,48.16618,11.58973,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,2.0,"[""Luggage dropoff allowed"", ""Iron"", ""Drying rack for clothing"", ""Microwave"", ""Paid parking off premises"", ""Hangers"", ""Extra pillows and blankets"", ""Bathtub"", ""TV with standard cable"", ""Shower gel"", ""Baking sheet"", ""Essentials"", ""AEG refrigerator"", ""Bed linens"", ""Elevator"", ""Stove"", ""Host greets you"", ""Cleaning available during stay"", ""Clothing storage: closet"", ""Shared pool"", ""Park view"", ""Smoke alarm"", ""Hot water kettle"", ""Paid washer \u2013 In building"", ""Wine glasses"", ""Shared patio or balcony"", ""Sound system"", ""Heating"", ""Kitchen"", ""Smoking allowed"", ""Hair dryer"", ""Dedicated workspace"", ""Trash compactor"", ""Room-darkening shades"", ""Cleaning products"", ""Dining table"", ""Wifi"", ""Hot water"", ""Cooking basics"", ""Coffee maker: french press"", ""Shampoo"", ""Body soap"", ""Dishes and silverware"", ""Paid parking on premises"", ""Long term stays allowed"", ""Dryer""]",90.0,2,100,2.0,2.0,100.0,100.0,2.0,100.0,t,0,0,0,270,2025-06-26,62,5,0,94,7,30,2700.0,2011-10-04,2025-04-10,4.71,4.73,4.74,4.84,4.87,4.81,4.44,f,1,1,0,0,0.37
199828,976581,2011-08-16,"Munich, Germany",within an hour,100%,88%,f,3.0,4.0,"['email', 'phone']",t,t,Maxvorstadt,48.15115,11.57403,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,0.0,"[""Iron"", ""Drying rack for clothing"", ""Clothing storage: wardrobe"", ""Oven"", ""Patio or balcony"", ""Microwave"", ""Hangers"", ""Extra pillows and blankets"", ""Washer"", ""First aid kit"", ""Dishwasher"", ""Bathtub"", ""TV with standard cable"", ""Shower gel"", ""Baking sheet"", ""Conditioner"", ""Essentials"", ""Toaster"", ""Bed linens"", ""Portable fans"", ""Elevator"", ""Stove"", ""Coffee maker"", ""Laundromat nearby"", ""Host greets you"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Refrigerator"", ""Single level home"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""EV charger"", ""Dedicated workspace"", ""Room-darkening shades"", ""Coffee"", ""Cleaning products"", ""Dining table"", ""Wifi"", ""Hot water"", ""Cooking basics"", ""Shampoo"", ""Body soap"", ""Dishes and silverware"", ""Paid parking on premises"", ""Long term stays allowed"", ""Dryer"", ""Private entrance"", ""Backyard""]",94.0,60,730,60.0,60.0,730.0,730.0,60.0,730.0,t,0,6,25,141,2025-06-25,5,2,0,25,3,240,22560.0,2023-03-19,2024-10-21,4.4,4.6,3.6,4.8,4.2,5.0,3.8,f,2,2,0,0,0.18
199840,976629,2011-08-16,"Munich, Germany",within an hour,100%,90%,f,2.0,4.0,"['email', 'phone']",t,t,Tudering-Riem,48.11712,11.67722,Private room in villa,Private room,2,1.0,1 private bath,1.0,2.0,"[""Outdoor dining area"", ""Pets allowed"", ""Luggage dropoff allowed"", ""Iron"", ""Lock on bedroom door"", ""Oven"", ""Children\u2019s dinnerware"", ""Microwave"", ""Babysitter recommendations"", ""Hangers"", ""Extra pillows and blankets"", ""First aid kit"", ""Washer"", ""Dishwasher"", ""TV with standard cable"", ""Children\u2019s books and toys"", ""Essentials"", ""Bed linens"", ""Free street parking"", ""Stove"", ""Coffee maker"", ""Smoke alarm"", ""Refrigerator"", ""Long term stays allowed"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Room-darkening shades"", ""Outdoor furniture"", ""Private patio or balcony"", ""Fire extinguisher"", ""Wifi"", ""Clothing storage"", ""Hot water"", ""Cooking basics"", ""Dishes and silverware"", ""BBQ grill"", ""Free parking on premises"", ""Backyard""]",84.0,1,780,1.0,1.0,780.0,780.0,1.0,780.0,t,9,39,64,339,2025-06-25,65,10,1,164,7,60,5040.0,2012-05-18,2025-06-01,4.78,4.85,4.91,4.91,4.88,4.74,4.72,f,1,0,1,0,0.41
199843,976581,2011-08-16,"Munich, Germany",within an hour,100%,88%,f,3.0,4.0,"['email', 'phone']",t,t,Maxvorstadt,48.15054,11.57591,Entire rental unit,Entire home/apt,2,2.0,2 baths,2.0,2.0,"[""Iron"", ""Drying rack for clothing"", ""Clothing storage: wardrobe"", ""Oven"", ""Microwave"", ""Hangers"", ""Outdoor playground"", ""Extra pillows and blankets"", ""Washer"", ""First aid kit"", ""Dishwasher"", ""TV with standard cable"", ""Shower gel"", ""Baking sheet"", ""Conditioner"", ""Essentials"", ""Toaster"", ""Bed linens"", ""Portable fans"", ""Elevator"", ""Stove"", ""Coffee maker"", ""Laundromat nearby"", ""Host greets you"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Refrigerator"", ""Single level home"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""EV charger"", ""Dedicated workspace"", ""Room-darkening shades"", ""Coffee"", ""Cleaning products"", ""Dryer \u2013\u00a0In unit"", ""Private patio or balcony"", ""Dining table"", ""Sun loungers"", ""Freezer"", ""Wifi"", ""Hot water"", ""Cooking basics"", ""Shampoo"", ""Body soap"", ""Dishes and silverware"", ""Paid parking on premises"", ""Private backyard \u2013 Fully fenced"", ""Long term stays allowed"", ""Bathtub"", ""Private entrance""]",140.0,30,730,12.0,54.0,730.0,730.0,32.3,730.0,t,12,42,63,192,2025-06-25,4,3,0,75,2,180,25200.0,2023-09-20,2025-04-04,4.0,5.0,4.25,4.75,4.0,5.0,4.0,f,2,2,0,0,0.19
201628,986859,2011-08-18,"Munich, Germany",within a day,100%,84%,t,1.0,1.0,"['email', 'phone']",t,t,Hadern,48.12583,11.48152,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""TV with standard cable"", ""Essentials"", ""Wifi"", ""Heating"", ""Elevator"", ""Free parking on premises""]",55.0,1,14,1.0,1.0,14.0,14.0,1.0,14.0,t,4,34,59,204,2025-06-25,266,28,0,60,39,168,9240.0,2011-09-29,2025-05-11,4.89,4.86,4.86,4.9,4.83,4.52,4.69,f,1,0,1,0,1.59
201694,987114,2011-08-18,"Munich, Germany",within an hour,100%,93%,t,1.0,1.0,"['email', 'phone']",t,t,Ramersdorf-Perlach,48.11322,11.62443,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Outdoor dining area"", ""Pets allowed"", ""Luggage dropoff allowed"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage: closet and dresser"", ""Blender"", ""Hangers"", ""HDTV"", ""Extra pillows and blankets"", ""Garden view"", ""Tischbackofen oven"", ""Shower gel"", ""Amica refrigerator"", ""Essentials"", ""Toaster"", ""Baking sheet"", ""Bed linens"", ""Portable fans"", ""Free street parking"", ""Stove"", ""Host greets you"", ""Cleaning available during stay"", ""BBQ grill: charcoal"", ""Central heating"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Paid dryer \u2013 In building"", ""Kitchen"", ""Hair dryer"", ""Books and reading material"", ""Coffee"", ""Outdoor furniture"", ""Free washer \u2013 In building"", ""Cleaning products"", ""Private patio or balcony"", ""Dining table"", ""Sun loungers"", ""Fire extinguisher"", ""Wifi"", ""Hot water"", ""Cooking basics"", ""Coffee maker: french press"", ""Shampoo"", ""Body soap"", ""Dishes and silverware"", ""Private backyard \u2013 Fully fenced""]",73.0,2,14,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,13,43,59,100,2025-06-25,69,24,3,89,28,144,10512.0,2022-06-22,2025-06-22,4.91,4.94,4.97,5.0,4.99,4.86,4.83,f,1,1,0,0,1.88
202489,991735,,,,,,t,,,,,,Untergiesing-Harlaching,48.1074104309082,11.572239875793455,Entire rental unit,Entire home/apt,4,1.0,1 bath,0.0,2.0,"[""Iron"", ""Drying rack for clothing"", ""Clothing storage: wardrobe"", ""Microwave"", ""Hangers"", ""Essentials"", ""Toaster"", ""Bed linens"", ""Kitchenette"", ""Electric stove"", ""Free street parking"", ""Elevator"", ""Coffee maker"", ""Laundromat nearby"", ""Central heating"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Refrigerator"", ""TV"", ""Self check-in"", ""Hair dryer"", ""Smart lock"", ""Room-darkening shades"", ""Coffee"", ""Outdoor furniture"", ""Cleaning products"", ""Private patio or balcony"", ""Dining table"", ""Freezer"", ""Wifi"", ""Hot water"", ""Cooking basics"", ""Shampoo"", ""Hand soap body soap"", ""Dishes and silverware""]",40.0,2,15,2.0,2.0,14.0,15.0,2.0,15.0,t,0,0,1,4,2025-06-25,32,3,0,4,3,18,720.0,2012-10-02,2024-10-06,4.59,4.74,4.74,4.71,4.97,4.77,4.26,t,5,5,0,0,0.21
205381,1009438,2011-08-23,"Munich, Germany",within an hour,100%,100%,f,12.0,14.0,"['email', 'phone']",t,t,Bogenhausen,48.13909,11.60832,Entire rental unit,Entire home/apt,8,1.0,1 bath,3.0,4.0,"[""Cleaning products"", ""Kitchen"", ""Oven"", ""Siemens stainless steel electric stove"", ""Shower gel"", ""Essentials"", ""Microwave"", ""Self check-in"", ""Free street parking"", ""Hot water kettle"", ""Smoke alarm"", ""Toaster"", ""Dining table"", ""Mini fridge"", ""Private patio or balcony"", ""Heating"", ""Lockbox"", ""Fire extinguisher"", ""Crib"", ""Wifi"", ""High chair"", ""Hair dryer"", ""DM body soap"", ""Hangers"", ""Safe"", ""Shared backyard \u2013 Fully fenced"", ""Hot water"", ""Iron"", ""42 inch HDTV with standard cable"", ""Pack \u2019n play/Travel crib"", ""Portable fans"", ""First aid kit"", ""Refrigerator"", ""Long term stays allowed"", ""Bed linens"", ""Paid street parking off premises"", ""Drying rack for clothing"", ""Wine glasses"", ""Baking sheet"", ""Room-darkening shades"", ""Free washer \u2013 In unit"", ""Dishes and silverware"", ""Dishwasher"", ""Coffee maker""]",135.0,1,1125,1.0,3.0,1125.0,1125.0,1.1,1125.0,t,0,6,7,191,2025-06-30,710,89,4,41,90,255,34425.0,2012-03-19,2025-06-29,4.7,4.79,4.72,4.82,4.88,4.89,4.66,f,9,9,0,0,4.39
205393,1009438,2011-08-23,"Munich, Germany",within an hour,100%,100%,f,12.0,14.0,"['email', 'phone']",t,t,Bogenhausen,48.13909,11.60832,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Cleaning products"", ""Pets allowed"", ""AEG stainless steel electric stove"", ""Kitchen"", ""Oven"", ""Shower gel"", ""Essentials"", ""Keypad"", ""Microwave"", ""Self check-in"", ""Free street parking"", ""Hot water kettle"", ""Smoke alarm"", ""Single level home"", ""Toaster"", ""Freezer"", ""Dining table"", ""Heating"", ""Fire extinguisher"", ""Crib"", ""Wifi"", ""High chair"", ""Outdoor playground"", ""Hair dryer"", ""Hangers"", ""Safe"", ""Shared backyard \u2013 Fully fenced"", ""Hot water"", ""Iron"", ""42 inch HDTV with standard cable"", ""Pack \u2019n play/Travel crib"", ""Cleaning available during stay"", ""First aid kit"", ""No name body soap"", ""Refrigerator"", ""Ceiling fan"", ""Long term stays allowed"", ""Bed linens"", ""Paid street parking off premises"", ""Drying rack for clothing"", ""Wine glasses"", ""Baking sheet"", ""Room-darkening shades"", ""Free washer \u2013 In unit"", ""Dishes and silverware"", ""Dishwasher"", ""Coffee maker""]",88.0,1,1125,1.0,4.0,1125.0,1125.0,1.3,1125.0,t,1,6,10,201,2025-06-30,609,61,5,48,73,255,22440.0,2012-07-05,2025-06-19,4.7,4.8,4.73,4.79,4.88,4.86,4.68,f,9,9,0,0,3.85
205401,1009438,2011-08-23,"Munich, Germany",within an hour,100%,100%,f,12.0,14.0,"['email', 'phone']",t,t,Bogenhausen,48.13909,11.60832,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,1.0,"[""Cleaning products"", ""Kitchen"", ""Shower gel"", ""Essentials"", ""Microwave"", ""Self check-in"", ""Pack \u2019n play/Travel crib - available upon request"", ""Coffee maker: pour-over coffee"", ""Free street parking"", ""Body soap"", ""Smoke alarm"", ""Hot water kettle"", ""Toaster"", ""Freezer"", ""Siemens electric stove"", ""Dining table"", ""Heating"", ""Lockbox"", ""Fire extinguisher"", ""Wifi"", ""High chair"", ""Hair dryer"", ""Window guards"", ""Hangers"", ""Safe"", ""Shared backyard \u2013 Fully fenced"", ""Hot water"", ""Clothing storage: dresser"", ""Iron"", ""Portable fans"", ""Crib - available upon request"", ""First aid kit"", ""Long term stays allowed"", ""Bed linens"", ""Shampoo"", ""Paid street parking off premises"", ""Wine glasses"", ""Siemens refrigerator"", ""Baking sheet"", ""Room-darkening shades"", ""Dishes and silverware"", ""36 inch HDTV with standard cable"", ""Dishwasher""]",84.0,1,1125,1.0,3.0,1125.0,1125.0,1.0,1125.0,t,1,6,6,216,2025-06-30,883,95,7,47,96,255,21420.0,2012-03-20,2025-06-28,4.64,4.76,4.67,4.78,4.85,4.81,4.56,f,9,9,0,0,5.46
205415,1009438,2011-08-23,"Munich, Germany",within an hour,100%,100%,f,12.0,14.0,"['email', 'phone']",t,t,Bogenhausen,48.13909,11.60832,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,4.0,"[""Iron"", ""Drying rack for clothing"", ""Oven"", ""Microwave"", ""Hangers"", ""Outdoor playground"", ""Siemens refrigerator"", ""First aid kit"", ""Dishwasher"", ""Shower gel"", ""Baking sheet"", ""Essentials"", ""Toaster"", ""Ceiling fan"", ""Bed linens"", ""Crib"", ""Free street parking"", ""Cleaning available during stay"", ""Siemens stainless steel electric stove"", ""42 inch HDTV with standard cable"", ""Central heating"", ""High chair"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Single level home"", ""Shared backyard \u2013 Fully fenced"", ""Pack \u2019n play/Travel crib"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Free washer \u2013 In unit"", ""Room-darkening shades"", ""Coffee maker: pour-over coffee"", ""Cleaning products"", ""Dining table"", ""Freezer"", ""Fire extinguisher"", ""Wifi"", ""Lockbox"", ""DM body soap"", ""Hot water"", ""Dishes and silverware"", ""Courtyard view"", ""Long term stays allowed"", ""Safe""]",113.0,1,1125,1.0,4.0,1125.0,1125.0,1.2,1125.0,t,0,4,7,169,2025-06-26,819,93,9,33,90,255,28815.0,2012-07-13,2025-06-23,4.54,4.7,4.61,4.76,4.81,4.81,4.52,f,9,9,0,0,5.19
205431,1009438,2011-08-23,"Munich, Germany",within an hour,100%,100%,f,12.0,14.0,"['email', 'phone']",t,t,Schwanthalerhöhe,48.13661,11.53075,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,3.0,"[""Window guards"", ""Iron"", ""Drying rack for clothing"", ""Siemens stainless steel oven"", ""Microwave"", ""Paid street parking off premises"", ""Hangers"", ""Siemens refrigerator"", ""First aid kit"", ""Dishwasher"", ""Shower gel"", ""Baking sheet"", ""Essentials"", ""Toaster"", ""Bed linens"", ""Crib"", ""Portable fans"", ""Coffee maker"", ""Siemens stainless steel electric stove"", ""42 inch HDTV with standard cable"", ""High chair"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Single level home"", ""Shared backyard \u2013 Fully fenced"", ""Pack \u2019n play/Travel crib"", ""Clothing storage: wardrobe and dresser"", ""Free dryer \u2013 In unit"", ""Heating"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Free washer \u2013 In unit"", ""Room-darkening shades"", ""Cleaning products"", ""Dining table"", ""Freezer"", ""Fire extinguisher"", ""Wifi"", ""Lockbox"", ""DM body soap"", ""Hot water"", ""Shampoo"", ""Dishes and silverware"", ""Long term stays allowed"", ""Safe"", ""Private entrance""]",97.0,1,1125,1.0,3.0,1125.0,1125.0,1.1,1125.0,t,0,1,2,168,2025-06-26,964,101,8,23,101,255,24735.0,2011-12-15,2025-06-20,4.57,4.72,4.59,4.83,4.85,4.65,4.59,f,9,9,0,0,5.85
206288,1014517,2011-08-24,"Munich, Germany",within an hour,100%,100%,t,1.0,6.0,"['email', 'phone']",t,t,Obergiesing,48.11008,11.59345,Entire condo,Entire home/apt,4,1.0,1 bath,0.0,2.0,"[""Outdoor dining area"", ""Pets allowed"", ""Iron"", ""Drying rack for clothing"", ""Microwave"", ""Hangers"", ""Garden view"", ""Ethernet connection"", ""Essentials"", ""Toaster"", ""Bed linens"", ""Portable fans"", ""HDTV with standard cable"", ""Free street parking"", ""Elevator"", ""Coffee maker"", ""Stainless steel electric stove"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Refrigerator"", ""Paid dryer \u2013 In building"", ""Heating"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Free washer \u2013 In unit"", ""Room-darkening shades"", ""Cleaning products"", ""Private patio or balcony"", ""Dining table"", ""Freezer"", ""Wifi"", ""Lockbox"", ""Hot water"", ""Cooking basics"", ""Dishes and silverware"", ""Courtyard view"", ""Long term stays allowed""]",139.0,10,180,5.0,10.0,1125.0,1125.0,9.9,1125.0,t,2,17,34,173,2025-06-25,134,25,3,134,24,255,35445.0,2012-06-23,2025-06-21,4.89,4.81,4.8,4.87,4.9,4.82,4.66,t,1,1,0,0,0.85
211374,1049489,2011-08-30,"Munich, Germany",within an hour,100%,100%,t,1.0,5.0,"['email', 'phone', 'work_email']",t,t,Tudering-Riem,48.13176610787099,11.702565103769302,Private room in condo,Private room,2,1.0,1 shared bath,1.0,2.0,"[""Paid parking lot on premises \u2013 1 space"", ""Iron"", ""Clothing storage: wardrobe"", ""Lock on bedroom door"", ""Lake access"", ""Hangers"", ""Outdoor playground"", ""First aid kit"", ""Carbon monoxide alarm"", ""Shower gel"", ""Essentials"", ""Theme room"", ""Bed linens"", ""Portable fans"", ""Elevator"", ""Shared backyard \u2013 Not fully fenced"", ""Paid parking garage off premises"", ""Host greets you"", ""City skyline view"", ""Central heating"", ""Smoke alarm"", ""Hot water kettle"", ""Single level home"", ""Waterfront"", ""Shared beach access"", ""Hair dryer"", ""Room-darkening shades"", ""Books and reading material"", ""Coffee"", ""Cleaning products"", ""Mini fridge"", ""Fire extinguisher"", ""Fast wifi \u2013 56 Mbps"", ""Hot water"", ""Shampoo"", ""Body soap"", ""Long term stays allowed"", ""Bathtub""]",61.0,2,14,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,28,58,83,238,2025-06-26,230,23,2,168,19,138,8418.0,2012-01-31,2025-06-11,4.81,4.9,4.93,4.94,4.92,4.75,4.64,f,1,0,1,0,1.41
216529,37354,2009-09-09,"Munich, Germany",within a few hours,100%,67%,f,1.0,1.0,"['email', 'phone', 'work_email']",t,t,Au-Haidhausen,48.13072,11.59324,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Outdoor dining area"", ""Luggage dropoff allowed"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage: wardrobe"", ""Oven"", ""Fast wifi \u2013 55 Mbps"", ""Microwave"", ""Blender"", ""Paid parking off premises"", ""Hangers"", ""Extra pillows and blankets"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Ethernet connection"", ""Shower gel"", ""Pack \u2019n play/Travel crib - available upon request"", ""Essentials"", ""Toaster"", ""Baking sheet"", ""Bed linens"", ""Portable fans"", ""Bosch stainless steel induction stove"", ""Elevator"", ""Host greets you"", ""Onkyo, Google Chromecast sound system with Bluetooth and aux"", ""Coffee maker"", ""Laundromat nearby"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Refrigerator"", ""Single level home"", ""Shared backyard \u2013 Fully fenced"", ""Barbecue utensils"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Dedicated workspace"", ""Room-darkening shades"", ""Books and reading material"", ""Coffee"", ""Outdoor furniture"", ""Free washer \u2013 In building"", ""Cleaning products"", ""Standalone high chair - available upon request"", ""Dining table"", ""Freezer"", ""Fire extinguisher"", ""Record player"", ""Hot water"", ""46 inch HDTV with standard cable, Chromecast, Fire TV"", ""Cooking basics"", ""Crib - available upon request"", ""Shampoo"", ""Body soap"", ""Dishes and silverware"", ""Long term stays allowed""]",277.0,5,45,5.0,5.0,45.0,45.0,5.0,45.0,t,27,57,87,177,2025-06-26,23,3,0,177,2,30,8310.0,2014-09-30,2025-02-23,4.83,4.87,4.61,4.96,5.0,5.0,4.65,f,1,1,0,0,0.18
217148,949953,2011-08-10,"Munich, Germany",within an hour,100%,100%,f,1.0,2.0,"['email', 'phone']",t,t,Feldmoching-Hasenbergl,48.19329,11.53275,Private room in home,Private room,2,1.0,1 private bath,1.0,1.0,"[""Luggage dropoff allowed"", ""Lock on bedroom door"", ""Lake access"", ""Microwave"", ""Hangers"", ""Extra pillows and blankets"", ""Free dryer \u2013 In building"", ""Essentials"", ""Toaster"", ""Bed linens"", ""Free street parking"", ""Host greets you"", ""Smoke alarm"", ""Hot water kettle"", ""Refrigerator"", ""TV"", ""Heating"", ""Hair dryer"", ""Coffee"", ""Free washer \u2013 In building"", ""Dining table"", ""Wifi"", ""Hot water"", ""Shampoo"", ""Dishes and silverware"", ""Long term stays allowed"", ""Bathtub"", ""Free parking on premises""]",26.0,14,360,14.0,14.0,360.0,360.0,14.0,360.0,t,0,11,13,100,2025-06-25,117,6,0,19,7,168,4368.0,2011-09-22,2025-03-29,4.89,4.92,4.93,4.96,4.88,4.68,4.78,f,1,0,1,0,0.7
217313,1122306,2011-09-07,"Munich, Germany",within a few hours,100%,50%,f,1.0,1.0,"['email', 'phone']",t,t,Sendling-Westpark,48.12735,11.51318,Entire home,Entire home/apt,6,3.0,3 baths,5.0,7.0,"[""Outdoor dining area"", ""Window guards"", ""Luggage dropoff allowed"", ""Board games"", ""Iron"", ""Drying rack for clothing"", ""Children\u2019s dinnerware"", ""Microwave"", ""Blender"", ""Babysitter recommendations"", ""Hangers"", ""Extra pillows and blankets"", ""Garden view"", ""First aid kit"", ""Indoor fireplace: wood-burning"", ""Dishwasher"", ""Children\u2019s books and toys"", ""Shower gel"", ""Baking sheet"", ""Conditioner"", ""Essentials"", ""Toaster"", ""Bed linens"", ""Portable fans"", ""Fire pit"", ""Free street parking"", ""Host greets you"", ""Coffee maker"", ""Laundromat nearby"", ""Clothing storage: closet"", ""Siemens induction stove"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Refrigerator"", ""Barbecue utensils"", ""Sound system"", ""Free dryer \u2013 In unit"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Dedicated workspace"", ""Stainless steel oven"", ""Free washer \u2013 In unit"", ""Room-darkening shades"", ""Books and reading material"", ""Coffee"", ""Outdoor furniture"", ""Cleaning products"", ""Private patio or balcony"", ""Bikes"", ""Mini fridge"", ""Dining table"", ""Freezer"", ""Paid resort access"", ""Fire extinguisher"", ""Record player"", ""Wifi"", ""Hot water"", ""Cooking basics"", ""120 inch HDTV with standard cable"", ""Shampoo"", ""Body soap"", ""Dishes and silverware"", ""Private backyard \u2013 Fully fenced"", ""Fireplace guards"", ""BBQ grill"", ""Bathtub""]",808.0,5,21,5.0,5.0,21.0,21.0,5.0,21.0,t,21,38,65,298,2025-06-26,24,2,0,122,3,20,16160.0,2012-09-13,2024-08-03,4.96,4.96,5.0,5.0,4.96,4.79,4.63,f,1,1,0,0,0.15
218080,1041175,2011-08-30,,within an hour,100%,75%,t,1.0,2.0,"['email', 'phone']",t,t,Au-Haidhausen,48.12356,11.5955,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Pets allowed"", ""Iron"", ""Oven"", ""Microwave"", ""Hangers"", ""Extra pillows and blankets"", ""Air conditioning"", ""Washer"", ""TV with standard cable"", ""Essentials"", ""Bed linens"", ""Elevator"", ""Stove"", ""Coffee maker"", ""Smoke alarm"", ""Refrigerator"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Dedicated workspace"", ""Private patio or balcony"", ""Wifi"", ""Hot water"", ""Cooking basics"", ""Shampoo"", ""Dishes and silverware"", ""Dryer"", ""Free parking on premises""]",50.0,90,725,30.0,90.0,725.0,725.0,84.9,725.0,t,1,1,1,208,2025-06-25,53,1,0,33,4,180,9000.0,2015-09-11,2025-03-17,4.68,4.74,4.79,4.92,4.83,4.75,4.6,f,1,1,0,0,0.44
218860,1078978,2011-08-30,"Munich, Germany",within a few hours,100%,73%,f,1.0,2.0,"['email', 'phone']",t,t,Berg am Laim,48.11953,11.64244,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,4.0,"[""Pets allowed"", ""Luggage dropoff allowed"", ""Iron"", ""Oven"", ""Microwave"", ""Hangers"", ""Extra pillows and blankets"", ""Washer"", ""Dishwasher"", ""TV with standard cable"", ""Essentials"", ""Bed linens"", ""Free street parking"", ""Stove"", ""Coffee maker"", ""Smoke alarm"", ""Refrigerator"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Fire extinguisher"", ""Wifi"", ""Hot water"", ""Cooking basics"", ""Shampoo"", ""Dishes and silverware"", ""Dryer"", ""Private entrance""]",200.0,2,30,1.0,2.0,30.0,30.0,2.0,30.0,t,0,0,11,268,2025-06-26,64,10,1,92,13,60,12000.0,2012-09-25,2025-06-04,4.87,4.84,4.73,4.95,4.84,4.78,4.81,f,1,1,0,0,0.41
222737,1054596,2011-08-30,"Munich, Germany",within a day,100%,100%,f,1.0,2.0,"['email', 'phone']",t,t,Schwabing-West,48.16232,11.5715,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,2.0,"[""Pets allowed"", ""Luggage dropoff allowed"", ""Iron"", ""Drying rack for clothing"", ""Oven"", ""Paid parking off premises"", ""Hangers"", ""Extra pillows and blankets"", ""Washer"", ""Dishwasher"", ""Bathtub"", ""Carbon monoxide alarm"", ""TV with standard cable"", ""Shower gel"", ""Baking sheet"", ""Conditioner"", ""Essentials"", ""Toaster"", ""Bed linens"", ""Stove"", ""Host greets you"", ""Laundromat nearby"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Refrigerator"", ""Sound system"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Room-darkening shades"", ""Books and reading material"", ""Coffee"", ""Bikes"", ""Cleaning products"", ""Dining table"", ""Freezer"", ""Wifi"", ""Clothing storage"", ""Hot water"", ""Cooking basics"", ""Shampoo"", ""Body soap"", ""Dishes and silverware"", ""Dryer"", ""Private entrance"", ""Backyard""]",90.0,5,21,2.0,5.0,21.0,21.0,4.7,21.0,t,10,33,45,51,2025-06-26,6,0,0,51,0,0,0.0,2012-09-22,2018-10-03,4.83,4.83,5.0,5.0,5.0,5.0,4.67,f,1,1,0,0,0.04
